money,time,ret1,ret2,ret5,ret_lag1,ret_lag2,ret_lag3,dist_from_max,dist_from_min,zscore_10,vol_5,vol_10,mom_3,mom_5,streak,future_price,target
17,2026-06-18 02:54:37,0.0,0.1333333333333333,0.2142857142857142,0.1333333333333333,0.0714285714285714,0.0,0.0,2.0924574973887298,1.0462287486943649,0.06019620225927801,0.07084810038891023,0.2047619047619047,0.2047619047619047,0,14.0,0
16,2026-06-18 02:55:37,-0.05882352941176472,-0.05882352941176472,0.1428571428571428,0.0,0.1333333333333333,0.0714285714285714,-0.7407971974871853,1.4815943949743706,0.44447831849231095,0.07429741638609208,0.07093166142233151,0.07450980392156858,0.14593837535013998,-1,16.0,0
16,2026-06-18 02:56:37,0.0,-0.05882352941176472,0.1428571428571428,-0.05882352941176472,0.0,0.1333333333333333,-0.7989354619369526,1.5978709238739053,0.5592548233558663,0.07429741638609208,0.07093166142233151,-0.05882352941176472,0.14593837535013998,0,16.0,0
17,2026-06-18 02:57:37,0.0625,0.0625,0.1333333333333333,0.0,-0.05882352941176472,0.0,0.0,2.222391592461556,1.1852755159794963,0.07312642838965469,0.07084810038891023,0.003676470588235281,0.13700980392156858,1,17.0,0
15,2026-06-18 02:58:37,-0.11764705882352944,-0.0625,-0.11764705882352944,0.0625,0.0,-0.05882352941176472,-1.5756771943166539,0.7878385971583269,-0.39391929857916347,0.06820819061106947,0.06933237206122443,-0.05514705882352944,-0.11397058823529416,-1,16.0,1
14,2026-06-18 02:59:37,-0.06666666666666665,-0.17647058823529416,-0.17647058823529416,-0.11764705882352944,0.0625,0.0,-2.363515791474981,0.0,-1.1817578957374906,0.06914797346095,0.07338888140715864,-0.12181372549019609,-0.1806372549019608,-2,14.0,0
16,2026-06-18 03:00:37,0.1428571428571428,0.06666666666666665,0.0,-0.06666666666666665,-0.11764705882352944,0.0625,-0.8624393618640923,1.7248787237281846,0.2587318085592283,0.10309112846976896,0.08573306276281653,-0.041456582633053296,0.021043417366946704,1,14.0,0
16,2026-06-18 03:01:37,0.0,0.1428571428571428,0.0,0.1428571428571428,-0.06666666666666665,-0.11764705882352944,-1.005602284730968,2.011204569461936,0.10056022847309645,0.10309112846976896,0.08573306276281653,0.07619047619047614,0.021043417366946704,0,14.0,0
17,2026-06-18 03:04:37,0.0625,0.0625,0.0,0.0,0.1428571428571428,-0.06666666666666665,0.0,3.0168068541929025,0.9050420562578693,0.10309112846976896,0.0851442184856862,0.2053571428571428,0.021043417366946704,1,13.0,0
16,2026-06-18 03:05:37,-0.05882352941176472,0.0,0.06666666666666665,0.0625,0.0,0.1428571428571428,-1.0606601717797992,2.1213203435595984,0.0,0.08795356656306864,0.07696322898951384,0.003676470588235281,0.07986694677871142,-1,13.0,0
14,2026-06-18 03:06:37,-0.125,-0.17647058823529416,0.0,-0.05882352941176472,0.0625,0.0,-2.831925489873941,0.0,-1.6047577775952326,0.10405152759109289,0.08597154342637421,-0.12132352941176472,0.021533613445378075,-2,13.0,0
14,2026-06-18 03:07:37,0.0,-0.125,-0.125,-0.125,-0.05882352941176472,0.0625,-2.5455844122715385,0.0,-1.2727922061357693,0.070794734717123,0.0847122814688127,-0.18382352941176472,-0.12132352941176472,0,13.0,0
14,2026-06-18 03:08:37,0.0,0.0,-0.125,0.0,-0.125,-0.05882352941176472,-2.396806385810856,0.0,-1.038616100518038,0.070794734717123,0.0847122814688127,-0.125,-0.12132352941176472,0,14.0,0
13,2026-06-18 03:09:37,-0.0714285714285714,-0.0714285714285714,-0.23529411764705888,0.0,0.0,-0.125,-3.108766560905004,0.0,-1.476664116429877,0.052812217885879045,0.08253051008023028,-0.0714285714285714,-0.2552521008403361,-1,13.0,0
13,2026-06-18 03:10:37,0.0,-0.0714285714285714,-0.1875,-0.0714285714285714,0.0,0.0,-2.8206029683335836,0.0,-1.1987562615417724,0.057031140795254676,0.07570956559586575,-0.0714285714285714,-0.1964285714285714,0,14.0,1
13,2026-06-18 03:14:37,0.0,0.0,-0.0714285714285714,0.0,-0.0714285714285714,0.0,-2.656844656620263,0.0,-1.062737862648105,0.03194382824999699,0.07322166574547218,-0.0714285714285714,-0.0714285714285714,0,14.0,1
13,2026-06-18 03:15:37,0.0,0.0,-0.0714285714285714,0.0,0.0,-0.0714285714285714,-2.676598420472799,0.0,-0.8698944866536602,0.03194382824999699,0.052045024515047354,0.0,-0.0714285714285714,0,16.0,1
14,2026-06-18 03:16:37,0.07692307692307687,0.07692307692307687,0.0,0.0,0.0,0.0,-2.1892691493473158,0.7297563831157718,-0.07297563831157693,0.05247180829148711,0.060248579433630475,0.07692307692307687,0.005494505494505475,1,16.0,1
13,2026-06-18 03:17:37,-0.0714285714285714,0.0,0.0,0.07692307692307687,0.0,0.0,-3.162277660168301,0.0,-0.7378647873726029,0.05247180829148711,0.056733845831146004,0.005494505494505475,0.005494505494505475,-1,17.0,1
14,2026-06-18 03:18:37,0.07692307692307687,0.0,0.07692307692307687,-0.0714285714285714,0.07692307692307687,0.0,0.0,1.8973665961008683,0.9486832980504342,0.0624055862175854,0.06356409765631489,0.08241758241758235,0.08241758241758235,1,17.0,1
14,2026-06-18 03:19:37,0.0,0.07692307692307687,0.07692307692307687,0.07692307692307687,-0.0714285714285714,0.07692307692307687,0.0,1.8973665961008683,0.9486832980504342,0.0624055862175854,0.04947089528537467,0.005494505494505475,0.08241758241758235,0,15.0,1
16,2026-06-18 03:20:37,0.1428571428571428,0.1428571428571428,0.23076923076923084,0.0,0.07692307692307687,-0.0714285714285714,0.0,3.162277660168301,2.424412872795698,0.08245420431782007,0.06673305071473695,0.21978021978021967,0.22527472527472514,1,15.0,0
16,2026-06-18 03:21:37,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.07692307692307687,0.0,2.505807208753633,1.7540650461275427,0.08219750837345378,0.06673305071473695,0.1428571428571428,0.14835164835164827,0,14.0,0
17,2026-06-18 03:22:37,0.0625,0.0625,0.3076923076923077,0.0,0.1428571428571428,0.0,0.0,2.676598420472799,1.8067039338191389,0.0597811603533795,0.06052487492076244,0.2053571428571428,0.28228021978021967,1,14.0,0
17,2026-06-18 03:25:37,0.0,0.0625,0.2142857142857142,0.0625,0.0,0.1428571428571428,0.0,2.444402531180114,1.405531455428566,0.0630081384442048,0.06052487492076244,0.0625,0.2053571428571428,0,16.0,0
15,2026-06-18 03:26:37,-0.11764705882352944,-0.11764705882352944,0.0714285714285714,0.0,0.0625,0.0,-1.3124359177794105,1.3124359177794105,0.0656217958889703,0.09567736402474779,0.07615573354710133,-0.05514705882352944,0.08771008403361336,-1,14.0,0
15,2026-06-18 03:27:37,0.0,-0.11764705882352944,-0.0625,-0.11764705882352944,0.0,0.0625,-1.4595127662315448,1.4595127662315448,-0.07297563831157698,0.06545769784840022,0.07615573354710133,-0.11764705882352944,-0.05514705882352944,0,16.0,1
14,2026-06-18 03:28:37,-0.06666666666666665,-0.06666666666666665,-0.125,0.0,-0.11764705882352944,0.0,-2.1892691493473175,0.7297563831157724,-0.8027320214273495,0.06932497412677352,0.07713513582180705,-0.1843137254901961,-0.12181372549019609,-1,16.0,1
14,2026-06-18 03:29:37,0.0,-0.06666666666666665,-0.17647058823529416,-0.06666666666666665,0.0,-0.11764705882352944,-2.440467650459851,0.0,-0.9761870601839399,0.05359795941418004,0.07269197152868424,-0.06666666666666665,-0.1843137254901961,0,14.0,0
16,2026-06-18 03:30:37,0.1428571428571428,0.1428571428571428,-0.05882352941176472,0.0,-0.06666666666666665,0.0,-0.8519427513705853,1.7038855027411706,0.5111656508223509,0.09791540801995274,0.08186812706400089,0.07619047619047614,-0.041456582633053296,1,13.0,0
14,2026-06-18 03:31:37,-0.125,0.0,-0.06666666666666665,0.1428571428571428,0.0,-0.06666666666666665,-2.5558282541117556,0.0,-1.1927198519188196,0.10000141722351745,0.09338184814471814,0.017857142857142794,-0.04880952380952386,-1,13.0,0
16,2026-06-18 03:32:37,0.1428571428571428,0.0,0.06666666666666665,-0.125,0.1428571428571428,0.0,-0.8519427513705853,1.7038855027411706,0.5111656508223509,0.12156971255760153,0.09338184814471814,0.1607142857142856,0.09404761904761894,1,13.0,0
16,2026-06-18 03:33:37,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,-0.125,0.1428571428571428,-0.8519427513705853,1.7038855027411706,0.5111656508223509,0.11322048202962395,0.09338184814471814,0.017857142857142794,0.1607142857142856,0,13.0,0
14,2026-06-18 03:34:37,-0.125,-0.125,0.0,0.0,0.1428571428571428,-0.125,-2.726021397669179,0.0,-0.9995411791453653,0.1339880820164576,0.09896319297525169,0.017857142857142794,0.03571428571428559,-1,13.0,0
13,2026-06-18 03:35:37,-0.0714285714285714,-0.1875,-0.1875,-0.125,0.0,0.1428571428571428,-2.8319254898739383,0.0,-1.6047577775952309,0.11223040258907617,0.10033965078104033,-0.1964285714285714,-0.1785714285714286,-2,13.0,0
13,2026-06-18 03:36:37,0.0,-0.0714285714285714,-0.0714285714285714,-0.0714285714285714,-0.125,0.0,-2.545584412271535,0.0,-1.2727922061357675,0.10069908699908342,0.09461302814349738,-0.1964285714285714,-0.0535714285714286,0,13.0,0
13,2026-06-18 03:37:37,0.0,0.0,-0.1875,0.0,-0.0714285714285714,-0.125,-2.396806385810853,0.0,-1.0386161005180368,0.05703114079525467,0.09461302814349738,-0.0714285714285714,-0.1964285714285714,0,13.0,0
13,2026-06-18 03:39:37,0.0,0.0,-0.1875,0.0,0.0,-0.0714285714285714,-2.2786635759382228,0.0,-0.9114654303752886,0.05703114079525467,0.09252075822726398,0.0,-0.1964285714285714,0,13.0,0
13,2026-06-18 03:40:37,0.0,0.0,-0.0714285714285714,0.0,0.0,0.0,-2.1892691493473158,0.0,-0.8027320214273488,0.031943828249996975,0.09252075822726398,0.0,-0.0714285714285714,0,13.0,0
13,2026-06-18 03:41:37,0.0,0.0,0.0,0.0,0.0,0.0,-2.440467650459847,0.0,-0.6507913734559597,0.0,0.0771516749810459,0.0,0.0,0,15.0,1
13,2026-06-18 03:42:37,0.0,0.0,0.0,0.0,0.0,0.0,-2.3968063858108497,0.0,-0.5592548233558643,0.0,0.06736980389009951,0.0,0.0,0,17.0,1
13,2026-06-18 03:48:37,0.0,0.0,0.0,0.0,0.0,0.0,-3.1052950170405142,0.0,-0.4140393356054023,0.0,0.04329308701420988,0.0,0.0,0,16.0,1
13,2026-06-18 04:02:37,0.0,0.0,0.0,0.0,0.0,0.0,-3.1622776601675615,0.0,-0.316227766016755,0.0,0.04329308701420988,0.0,0.0,0,16.0,1
13,2026-06-18 04:03:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022587697572631137,0.0,0.0,0,14.0,1
15,2026-06-18 04:04:37,0.15384615384615374,0.15384615384615374,0.15384615384615374,0.0,0.0,0.0,0.0,3.1622776601681806,2.8460498941513634,0.0688020916153781,0.04865042554105196,0.15384615384615374,0.15384615384615374,1,14.0,0
17,2026-06-18 04:05:37,0.1333333333333333,0.3076923076923077,0.3076923076923077,0.15384615384615374,0.0,0.0,0.0,2.9631887899487315,2.518710471456422,0.07898101870021926,0.060735502198160526,0.28717948717948705,0.28717948717948705,2,16.0,0
16,2026-06-18 04:06:37,-0.05882352941176472,0.06666666666666665,0.23076923076923084,0.1333333333333333,0.15384615384615374,0.0,-0.6562179588897046,1.9686538766691137,1.3780577136683794,0.09284036804360235,0.06640948735659147,0.22835595776772233,0.22835595776772233,-1,16.0,0
16,2026-06-18 04:07:37,0.0,-0.05882352941176472,0.23076923076923084,-0.05882352941176472,0.1333333333333333,0.15384615384615374,-0.6175402271944589,1.8526206815833766,1.1115724089500263,0.09284036804360235,0.06640948735659147,0.07450980392156858,0.22835595776772233,0,17.0,1
14,2026-06-18 04:08:37,-0.125,-0.125,0.07692307692307687,0.0,-0.05882352941176472,0.1333333333333333,-1.914460334151811,0.6381534447172703,-0.19144603341518154,0.12082542534817774,0.08128371371852804,-0.18382352941176472,0.10335595776772233,-1,16.0,1
14,2026-06-18 04:11:37,0.0,-0.125,-0.06666666666666665,-0.125,0.0,-0.05882352941176472,-1.9926334924651967,0.6642111641550655,-0.26568446566202647,0.09533248844206632,0.08128371371852804,-0.125,-0.050490196078431415,0,16.0,1
16,2026-06-18 04:12:37,0.1428571428571428,0.1428571428571428,-0.05882352941176472,0.0,-0.125,0.0,-0.6691496051182,2.0074488153546,0.8698944866536604,0.09894155081700295,0.09121263229817825,0.017857142857142794,-0.040966386554621925,1,14.0,0
16,2026-06-18 04:13:37,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,-0.125,-0.7071067811865408,2.1213203435596224,0.7071067811865408,0.09482798605251251,0.09121263229817825,0.1428571428571428,0.017857142857142794,0,13.0,0
17,2026-06-18 04:14:37,0.0625,0.0625,0.0625,0.0,0.1428571428571428,0.0,0.0,2.9631887899487372,1.1852755159794948,0.0982954210323063,0.09147899568210133,0.2053571428571428,0.0803571428571428,1,15.0,0
16,2026-06-18 04:15:37,-0.05882352941176472,0.0,0.1428571428571428,0.0625,0.0,0.1428571428571428,-0.9439751632913121,1.8879503265826243,0.2831925489873943,0.07661625301444035,0.09548808275913867,0.003676470588235281,0.14653361344537807,-1,17.0,1
16,2026-06-18 04:18:37,0.0,-0.05882352941176472,0.1428571428571428,-0.05882352941176472,0.0625,0.0,-0.9682458365518358,1.9364916731036717,0.19364916731036647,0.07661625301444035,0.08413954841415752,0.003676470588235281,0.14653361344537807,0,17.0,1
14,2026-06-18 04:19:37,-0.125,-0.125,-0.125,0.0,-0.05882352941176472,0.0625,-2.777460299317608,0.0,-1.388730149658804,0.070794734717123,0.08154823167766145,-0.18382352941176472,-0.12132352941176472,-1,17.0,1
13,2026-06-18 04:21:37,-0.0714285714285714,-0.1875,-0.1875,-0.125,0.0,-0.05882352941176472,-3.0382181012509664,0.0,-1.671019955688031,0.07187284597313275,0.08237302488699068,-0.1964285714285714,-0.19275210084033612,-2,15.0,1
15,2026-06-18 04:22:37,0.15384615384615374,0.0714285714285714,-0.11764705882352944,-0.0714285714285714,-0.125,0.0,-1.5543832804525017,1.5543832804525017,-0.07771916402262481,0.10700380164377374,0.09874264840808479,-0.04258241758241765,-0.10140594699418237,1,15.0,0
17,2026-06-18 04:23:37,0.1333333333333333,0.3076923076923077,0.0625,0.15384615384615374,-0.0714285714285714,-0.125,0.0,2.9631887899487372,1.1852755159794948,0.1230104791323007,0.09679169141657361,0.21575091575091565,0.09075091575091565,2,14.0,0
17,2026-06-18 04:24:37,0.0,0.1333333333333333,0.0625,0.1333333333333333,0.15384615384615374,-0.0714285714285714,0.0,2.9906687176753275,0.971967333244482,0.1230104791323007,0.09679169141657361,0.28717948717948705,0.09075091575091565,0,15.0,0
17,2026-06-18 04:29:37,0.0,0.0,0.2142857142857142,0.0,0.1333333333333333,0.15384615384615374,0.0,2.8603877677367477,0.8581163303210237,0.0964867427653755,0.08733604457033961,0.1333333333333333,0.21575091575091565,0,13.0,0
15,2026-06-18 04:30:37,-0.11764705882352944,-0.11764705882352944,0.15384615384615374,0.0,0.0,0.1333333333333333,-1.4103014841667916,1.4103014841667916,-0.49360551945837655,0.1112867899033906,0.09622129031595997,-0.11764705882352944,0.1695324283559576,-1,14.0,0
15,2026-06-18 04:31:37,0.0,-0.11764705882352944,0.0,-0.11764705882352944,0.0,0.0,-1.477097891751977,1.477097891751977,-0.36927447293799426,0.08883889405266898,0.09353532278981831,-0.11764705882352944,0.015686274509803866,0,14.0,0
14,2026-06-18 04:32:37,-0.06666666666666665,-0.06666666666666665,-0.17647058823529416,0.0,-0.11764705882352944,0.0,-2.115452226250188,0.705150742083396,-0.9166959647084153,0.05359795941418005,0.0940350600130961,-0.1843137254901961,-0.1843137254901961,-1,15.0,1
15,2026-06-18 04:33:37,0.0714285714285714,0.0,-0.11764705882352944,-0.06666666666666665,0.0,-0.11764705882352944,-1.4301938838683745,1.4301938838683745,-0.14301938838683695,0.07217808550573819,0.09747465819232604,0.004761904761904745,-0.11288515406162469,1,15.0,0
13,2026-06-18 04:34:37,-0.1333333333333333,-0.0714285714285714,-0.23529411764705888,0.0714285714285714,-0.06666666666666665,0.0,-2.624871835558821,0.0,-1.378057713668381,0.08520619810401635,0.09866932645263277,-0.12857142857142856,-0.246218487394958,-1,14.0,1
14,2026-06-18 04:35:37,0.07692307692307687,-0.06666666666666665,-0.06666666666666665,-0.1333333333333333,0.0714285714285714,-0.06666666666666665,-2.145290825802562,0.7150969419341874,-0.8581163303210243,0.09042664479602235,0.09839772159094438,0.015018315018314965,-0.05164835164835169,1,16.0,1
14,2026-06-18 04:36:37,0.0,0.07692307692307687,-0.06666666666666665,0.07692307692307687,-0.1333333333333333,0.0714285714285714,-2.070196678027044,0.690065559342348,-0.7590721152765826,0.09042664479602235,0.0848074314945042,-0.05641025641025643,-0.05164835164835169,0,16.0,1
15,2026-06-18 04:37:37,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0,0.07692307692307687,-0.1333333333333333,-1.5543832804525017,1.5543832804525017,0.07771916402262481,0.09000611970648474,0.0754442415515392,0.14835164835164827,0.08644688644688636,1,15.0,0
15,2026-06-18 04:38:37,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,0.07692307692307687,-1.8879503265826258,1.8879503265826258,0.28319254898739454,0.0847818795501433,0.0754442415515392,0.0714285714285714,0.015018315018314965,0,15.0,0
14,2026-06-18 04:39:37,-0.06666666666666665,-0.06666666666666665,0.07692307692307687,0.0,0.0714285714285714,0.0,-1.4301938838683315,1.4301938838683315,-0.572077553547333,0.05943306692723632,0.0774034244593716,0.004761904761904745,0.08168498168498162,-1,16.0,1
16,2026-06-18 04:40:37,0.1428571428571428,0.06666666666666665,0.1428571428571428,-0.06666666666666665,0.0,0.0714285714285714,0.0,3.530090432487218,1.765045216243609,0.07999433086489027,0.08318322071683383,0.07619047619047614,0.14761904761904754,1,17.0,1
16,2026-06-18 04:49:37,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,-0.06666666666666665,0.0,0.0,3.1052950170405302,1.4491376746189144,0.07999433086489027,0.08318322071683383,0.07619047619047614,0.14761904761904754,0,16.0,0
15,2026-06-18 04:50:37,-0.0625,-0.0625,0.0,0.0,0.1428571428571428,-0.06666666666666665,-1.0540925533894374,2.108185106778875,0.316227766016832,0.0847369044190401,0.08276816869619645,0.0803571428571428,0.013690476190476142,-1,15.0,0
15,2026-06-18 04:51:37,0.0,-0.0625,0.0,-0.0625,0.0,0.1428571428571428,-1.0540925533894374,2.108185106778875,0.316227766016832,0.0847369044190401,0.07991204651080214,-0.0625,0.013690476190476142,0,15.0,0
16,2026-06-18 04:52:37,0.06666666666666665,0.06666666666666665,0.1428571428571428,0.0,-0.0625,0.0,0.0,2.4494897427831086,1.2247448713915543,0.07815954451692363,0.06582108039240964,0.004166666666666652,0.14702380952380945,1,13.0,0
17,2026-06-18 04:53:37,0.0625,0.1333333333333333,0.0625,0.06666666666666665,0.0,-0.0625,0.0,3.1622776601683125,1.791957340762043,0.053310542005206504,0.06465271003671819,0.12916666666666665,0.06666666666666665,2,14.0,0
16,2026-06-18 04:54:37,-0.05882352941176472,0.0,0.0,0.0625,0.06666666666666665,0.0,-1.1766968108290727,2.3533936216581455,0.5883484054145364,0.06265949468456744,0.06932608254586121,0.07034313725490193,0.007843137254901933,-1,14.0,0
15,2026-06-18 04:55:37,-0.0625,-0.11764705882352944,0.0,-0.05882352941176472,0.0625,0.06666666666666665,-2.3533936216581455,1.1766968108290727,-0.5883484054145364,0.06265949468456744,0.07026113206844105,-0.05882352941176472,0.007843137254901933,-2,16.0,1
15,2026-06-18 04:56:37,0.0,-0.0625,0.0,-0.0625,-0.05882352941176472,0.0625,-2.3533936216581455,1.1766968108290727,-0.5883484054145364,0.06265949468456744,0.07026113206844105,-0.12132352941176472,0.007843137254901933,0,17.0,1
13,2026-06-18 04:57:37,-0.1333333333333333,-0.1333333333333333,-0.1875,0.0,-0.0625,-0.05882352941176472,-3.7210420376761926,0.0,-2.2326252226057157,0.07359625229967018,0.08000391924474527,-0.1958333333333333,-0.19215686274509802,-1,16.0,1
14,2026-06-18 04:59:37,0.07692307692307687,-0.06666666666666665,-0.17647058823529416,-0.1333333333333333,0.0,-0.0625,-2.642490987816127,0.8808303292720424,-1.0569963951264503,0.07865039006423061,0.0683818925855584,-0.05641025641025643,-0.17773378582202115,1,14.0,0
14,2026-06-18 05:00:37,0.0,0.07692307692307687,-0.125,0.07692307692307687,-0.1333333333333333,0.0,-2.5980762113532796,0.8660254037844265,-0.8660254037844265,0.07869761388565219,0.0683818925855584,-0.05641025641025643,-0.11891025641025643,0,14.0,0
16,2026-06-18 05:01:37,0.1428571428571428,0.1428571428571428,0.06666666666666665,0.0,0.07692307692307687,-0.1333333333333333,-0.8352690695845458,2.5058072087536374,0.7517421626260916,0.10320911777929953,0.08091915856535824,0.21978021978021967,0.08644688644688636,1,16.0,0
17,2026-06-18 05:02:37,0.0625,0.2142857142857142,0.1333333333333333,0.1428571428571428,0.0,0.07692307692307687,0.0,2.9906687176753293,1.2710342050120143,0.10436991401974174,0.0825080411637139,0.2053571428571428,0.14894688644688636,2,16.0,0
16,2026-06-18 05:03:37,-0.05882352941176472,0.0,0.23076923076923084,0.0625,0.1428571428571428,0.0,-0.7476671794188323,2.2430015382564967,0.523367025593182,0.07698246902216072,0.08342947661240986,0.14653361344537807,0.22345669036845495,-1,15.0,0
14,2026-06-18 05:04:37,-0.125,-0.17647058823529416,0.0,-0.05882352941176472,0.0625,0.1428571428571428,-2.40535117721179,0.8017837257372634,-0.8017837257372634,0.10405152759109287,0.08945586537273356,-0.12132352941176472,0.021533613445378075,-2,15.0,1
14,2026-06-18 05:05:37,0.0,-0.125,0.0,-0.125,-0.05882352941176472,0.0625,-2.4404676504598513,0.8134892168199505,-0.6507913734559609,0.10405152759109287,0.08822483107212396,-0.18382352941176472,0.021533613445378075,0,17.0,1
16,2026-06-18 05:06:37,0.1428571428571428,0.1428571428571428,0.0,0.0,-0.125,-0.05882352941176472,-0.7771916402262509,2.3315749206787526,0.8549108042488757,0.10405152759109287,0.09794371561058367,0.017857142857142794,0.021533613445378075,1,17.0,1
16,2026-06-18 05:08:37,0.0,0.1428571428571428,-0.05882352941176472,0.1428571428571428,0.0,-0.125,-0.749999999999992,2.249999999999976,0.749999999999992,0.09894155081700293,0.09794371561058367,0.1428571428571428,-0.040966386554621925,0,15.0,0
15,2026-06-18 05:09:37,-0.0625,-0.0625,-0.0625,0.0,0.1428571428571428,0.0,-1.7616606585440846,0.8808303292720423,-0.17616606585440783,0.09942436362196463,0.08846452849155567,0.0803571428571428,-0.044642857142857206,-1,15.0,0
15,2026-06-18 05:10:37,0.0,-0.0625,0.0714285714285714,-0.0625,0.0,0.1428571428571428,-1.8879503265826258,0.9439751632913129,-0.28319254898739454,0.0758665920937428,0.08607223163075108,-0.0625,0.0803571428571428,0,15.0,0
17,2026-06-18 05:11:37,0.1333333333333333,0.1333333333333333,0.2142857142857142,0.0,-0.0625,0.0,0.0,2.7907815282571424,1.302364713186667,0.09077371194374141,0.09425660877881609,0.0708333333333333,0.2136904761904761,1,15.0,0
17,2026-06-18 05:15:37,0.0,0.1333333333333333,0.0625,0.1333333333333333,0.0,-0.0625,0.0,2.5873180855922717,1.1211711704233185,0.07190367785370148,0.08447911205987121,0.1333333333333333,0.0708333333333333,0,15.0,0
15,2026-06-18 05:16:37,-0.11764705882352944,-0.11764705882352944,-0.0625,0.0,0.1333333333333333,0.0,-1.851640199545072,0.925820099772536,-0.462910049886268,0.0936570248950265,0.09082810033752253,0.015686274509803866,-0.046813725490196134,-1,15.0,0
15,2026-06-18 05:17:37,0.0,-0.11764705882352944,0.0,-0.11764705882352944,0.0,0.1333333333333333,-1.8605210188380958,0.9302605094190479,-0.3721042037676195,0.08883889405266895,0.08911551375423572,-0.11764705882352944,0.015686274509803866,0,16.0,1
15,2026-06-18 05:18:37,0.0,0.0,0.0,0.0,-0.11764705882352944,0.0,-2.0579830217100636,1.0289915108550318,-0.5144957554275159,0.08883889405266895,0.07818111997929958,-0.11764705882352944,0.015686274509803866,0,15.0,0
15,2026-06-18 05:19:37,0.0,0.0,-0.11764705882352944,0.0,0.0,-0.11764705882352944,-2.3717082451262192,0.0,-0.7115124735378654,0.05261336417646561,0.07818111997929958,0.0,-0.11764705882352944,0,15.0,0
15,2026-06-18 05:20:37,0.0,0.0,-0.11764705882352944,0.0,0.0,0.0,-2.3533936216581455,0.0,-0.5883484054145364,0.05261336417646561,0.0626327086523555,0.0,-0.11764705882352944,0,15.0,0
15,2026-06-18 05:21:37,0.0,0.0,0.0,0.0,0.0,0.0,-2.3717082451262206,0.0,-0.4743416490252445,0.0,0.0626327086523555,0.0,0.0,0,14.0,0
16,2026-06-18 05:22:37,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.0,0.0,0.0,-1.1766968108290727,1.1766968108290727,0.5883484054145364,0.029814239699997188,0.06270287250199033,0.06666666666666665,0.06666666666666665,1,16.0,0
15,2026-06-18 05:23:37,-0.0625,0.0,0.0,0.06666666666666665,0.0,0.0,-2.3533936216581455,0.0,-0.5883484054145364,0.04568156691221914,0.06660821499611122,0.004166666666666652,0.004166666666666652,-1,16.0,1
15,2026-06-18 05:24:37,0.0,-0.0625,0.0,-0.0625,0.06666666666666665,0.0,-2.963188789948645,0.0,-0.44447831849229774,0.04568156691221914,0.04819375818720823,0.004166666666666652,0.004166666666666652,0,17.0,1
15,2026-06-18 05:25:37,0.0,0.0,0.0,0.0,-0.0625,0.06666666666666665,-3.1622776601677827,0.0,-0.3162277660167771,0.04568156691221914,0.04819375818720823,-0.0625,0.004166666666666652,0,17.0,1
14,2026-06-18 05:26:37,-0.06666666666666665,-0.06666666666666665,-0.06666666666666665,0.0,0.0,-0.0625,-4.242640687118925,0.0,-2.1213203435594625,0.05480394349152459,0.03712518445728795,-0.06666666666666665,-0.0625,-1,16.0,1
16,2026-06-18 05:27:33,0.1428571428571428,0.06666666666666665,0.0,-0.06666666666666665,0.0,0.0,0.0,3.5233213170880147,1.5854945926896071,0.0847369044190401,0.060145725915737046,0.07619047619047614,0.013690476190476142,1,16.0,0
16,2026-06-18 05:28:33,0.0,0.1428571428571428,0.06666666666666665,0.1428571428571428,-0.06666666666666665,0.0,0.0,3.1622776601682294,1.264911064067293,0.07696039562223586,0.060145725915737046,0.07619047619047614,0.07619047619047614,0,14.0,0
17,2026-06-18 05:30:33,0.0625,0.0625,0.1333333333333333,0.0,0.1428571428571428,-0.06666666666666665,0.0,3.557562367689331,1.897366596100976,0.07891743798515373,0.06242216115350237,0.2053571428571428,0.13869047619047614,1,16.0,0
17,2026-06-18 05:31:33,0.0,0.0625,0.1333333333333333,0.0625,0.0,0.1428571428571428,0.0,3.105295017040529,1.449137674618914,0.07891743798515373,0.06242216115350237,0.0625,0.13869047619047614,0,17.0,0
16,2026-06-18 05:32:33,-0.05882352941176472,-0.05882352941176472,0.1428571428571428,0.0,0.0625,0.0,-1.0540925533894365,2.108185106778873,0.3162277660168317,0.07661625301444035,0.06655289871622007,0.003676470588235281,0.14653361344537807,-1,15.0,0
16,2026-06-18 05:33:33,0.0,-0.05882352941176472,0.0,-0.05882352941176472,0.0,0.0625,-1.0540925533894365,2.108185106778873,0.3162277660168317,0.042906160179103404,0.06332908252240464,-0.05882352941176472,0.003676470588235281,0,14.0,0
14,2026-06-18 05:34:33,-0.125,-0.125,-0.125,0.0,-0.05882352941176472,0.0,-2.7907815282571433,0.0,-1.488416815070476,0.070794734717123,0.0727555771614793,-0.18382352941176472,-0.12132352941176472,-1,14.0,0
