money,time,percentage_change,direction,streak,money_lag1,direction_lag1,streak_lag1,money_lag2,direction_lag2,streak_lag2,money_lag3,direction_lag3,streak_lag3,money_lag4,direction_lag4,streak_lag4,money_lag5,direction_lag5,streak_lag5
15,2026-06-18 14:36:33,0.0,0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,-1.0,-1.0,17.0,0.0,0.0,17.0,1.0,1.0
13,2026-06-18 14:37:33,-13.33,-1,-1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,-1.0,-1.0,17.0,0.0,0.0
15,2026-06-18 14:38:33,15.38,1,1.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,-1.0,-1.0
16,2026-06-18 14:39:33,6.67,1,2.0,15.0,1.0,1.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0
16,2026-06-18 14:40:33,0.0,0,0.0,16.0,1.0,2.0,15.0,1.0,1.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,0.0,0.0
16,2026-06-18 14:41:33,0.0,0,0.0,16.0,0.0,0.0,16.0,1.0,2.0,15.0,1.0,1.0,13.0,-1.0,-1.0,15.0,0.0,0.0
14,2026-06-18 14:42:33,-12.5,-1,-1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,1.0,2.0,15.0,1.0,1.0,13.0,-1.0,-1.0
13,2026-06-18 14:43:33,-7.14,-1,-2.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,1.0,2.0,15.0,1.0,1.0
11,2026-06-18 14:44:33,-15.38,-1,-3.0,13.0,-1.0,-2.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,1.0,2.0
13,2026-06-18 14:45:33,18.18,1,1.0,11.0,-1.0,-3.0,13.0,-1.0,-2.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,0.0,0.0
14,2026-06-18 14:46:33,7.69,1,2.0,13.0,1.0,1.0,11.0,-1.0,-3.0,13.0,-1.0,-2.0,14.0,-1.0,-1.0,16.0,0.0,0.0
15,2026-06-18 14:47:33,7.14,1,3.0,14.0,1.0,2.0,13.0,1.0,1.0,11.0,-1.0,-3.0,13.0,-1.0,-2.0,14.0,-1.0,-1.0
16,2026-06-18 14:48:33,6.67,1,4.0,15.0,1.0,3.0,14.0,1.0,2.0,13.0,1.0,1.0,11.0,-1.0,-3.0,13.0,-1.0,-2.0
15,2026-06-18 14:49:33,-6.25,-1,-1.0,16.0,1.0,4.0,15.0,1.0,3.0,14.0,1.0,2.0,13.0,1.0,1.0,11.0,-1.0,-3.0
14,2026-06-18 14:50:33,-6.67,-1,-2.0,15.0,-1.0,-1.0,16.0,1.0,4.0,15.0,1.0,3.0,14.0,1.0,2.0,13.0,1.0,1.0
12,2026-06-18 14:51:33,-14.29,-1,-3.0,14.0,-1.0,-2.0,15.0,-1.0,-1.0,16.0,1.0,4.0,15.0,1.0,3.0,14.0,1.0,2.0
12,2026-06-18 14:52:33,0.0,0,0.0,12.0,-1.0,-3.0,14.0,-1.0,-2.0,15.0,-1.0,-1.0,16.0,1.0,4.0,15.0,1.0,3.0
12,2026-06-18 14:53:33,0.0,0,0.0,12.0,0.0,0.0,12.0,-1.0,-3.0,14.0,-1.0,-2.0,15.0,-1.0,-1.0,16.0,1.0,4.0
14,2026-06-18 14:54:33,16.67,1,1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,-1.0,-3.0,14.0,-1.0,-2.0,15.0,-1.0,-1.0
12,2026-06-18 14:55:33,-14.29,-1,-1.0,14.0,1.0,1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,-1.0,-3.0,14.0,-1.0,-2.0
13,2026-06-18 14:56:33,8.33,1,1.0,12.0,-1.0,-1.0,14.0,1.0,1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,-1.0,-3.0
13,2026-06-18 14:57:33,0.0,0,0.0,13.0,1.0,1.0,12.0,-1.0,-1.0,14.0,1.0,1.0,12.0,0.0,0.0,12.0,0.0,0.0
11,2026-06-18 14:58:33,-15.38,-1,-1.0,13.0,0.0,0.0,13.0,1.0,1.0,12.0,-1.0,-1.0,14.0,1.0,1.0,12.0,0.0,0.0
10,2026-06-18 14:59:33,-9.09,-1,-2.0,11.0,-1.0,-1.0,13.0,0.0,0.0,13.0,1.0,1.0,12.0,-1.0,-1.0,14.0,1.0,1.0
12,2026-06-18 15:00:33,20.0,1,1.0,10.0,-1.0,-2.0,11.0,-1.0,-1.0,13.0,0.0,0.0,13.0,1.0,1.0,12.0,-1.0,-1.0
11,2026-06-18 15:01:33,-8.33,-1,-1.0,12.0,1.0,1.0,10.0,-1.0,-2.0,11.0,-1.0,-1.0,13.0,0.0,0.0,13.0,1.0,1.0
13,2026-06-18 15:02:33,18.18,1,1.0,11.0,-1.0,-1.0,12.0,1.0,1.0,10.0,-1.0,-2.0,11.0,-1.0,-1.0,13.0,0.0,0.0
13,2026-06-18 15:03:33,0.0,0,0.0,13.0,1.0,1.0,11.0,-1.0,-1.0,12.0,1.0,1.0,10.0,-1.0,-2.0,11.0,-1.0,-1.0
13,2026-06-18 15:04:33,0.0,0,0.0,13.0,0.0,0.0,13.0,1.0,1.0,11.0,-1.0,-1.0,12.0,1.0,1.0,10.0,-1.0,-2.0
13,2026-06-18 15:05:33,0.0,0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,1.0,1.0,11.0,-1.0,-1.0,12.0,1.0,1.0
15,2026-06-18 15:06:33,15.38,1,1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,1.0,1.0,11.0,-1.0,-1.0
14,2026-06-18 15:07:33,-6.67,-1,-1.0,15.0,1.0,1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,1.0,1.0
14,2026-06-18 15:08:33,0.0,0,0.0,14.0,-1.0,-1.0,15.0,1.0,1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0
14,2026-06-18 15:09:33,0.0,0,0.0,14.0,0.0,0.0,14.0,-1.0,-1.0,15.0,1.0,1.0,13.0,0.0,0.0,13.0,0.0,0.0
13,2026-06-18 15:10:33,-7.14,-1,-1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,-1.0,-1.0,15.0,1.0,1.0,13.0,0.0,0.0
14,2026-06-18 15:11:33,7.69,1,1.0,13.0,-1.0,-1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,-1.0,-1.0,15.0,1.0,1.0
14,2026-06-18 15:12:33,0.0,0,0.0,14.0,1.0,1.0,13.0,-1.0,-1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,-1.0,-1.0
15,2026-06-18 15:13:33,7.14,1,1.0,14.0,0.0,0.0,14.0,1.0,1.0,13.0,-1.0,-1.0,14.0,0.0,0.0,14.0,0.0,0.0
13,2026-06-18 15:14:33,-13.33,-1,-1.0,15.0,1.0,1.0,14.0,0.0,0.0,14.0,1.0,1.0,13.0,-1.0,-1.0,14.0,0.0,0.0
12,2026-06-18 15:15:33,-7.69,-1,-2.0,13.0,-1.0,-1.0,15.0,1.0,1.0,14.0,0.0,0.0,14.0,1.0,1.0,13.0,-1.0,-1.0
10,2026-06-18 15:16:33,-16.67,-1,-3.0,12.0,-1.0,-2.0,13.0,-1.0,-1.0,15.0,1.0,1.0,14.0,0.0,0.0,14.0,1.0,1.0
10,2026-06-18 15:17:33,0.0,0,0.0,10.0,-1.0,-3.0,12.0,-1.0,-2.0,13.0,-1.0,-1.0,15.0,1.0,1.0,14.0,0.0,0.0
12,2026-06-18 15:18:33,20.0,1,1.0,10.0,0.0,0.0,10.0,-1.0,-3.0,12.0,-1.0,-2.0,13.0,-1.0,-1.0,15.0,1.0,1.0
14,2026-06-18 15:19:33,16.67,1,2.0,12.0,1.0,1.0,10.0,0.0,0.0,10.0,-1.0,-3.0,12.0,-1.0,-2.0,13.0,-1.0,-1.0
16,2026-06-18 15:20:33,14.29,1,3.0,14.0,1.0,2.0,12.0,1.0,1.0,10.0,0.0,0.0,10.0,-1.0,-3.0,12.0,-1.0,-2.0
16,2026-06-18 15:21:33,0.0,0,0.0,16.0,1.0,3.0,14.0,1.0,2.0,12.0,1.0,1.0,10.0,0.0,0.0,10.0,-1.0,-3.0
16,2026-06-18 15:22:33,0.0,0,0.0,16.0,0.0,0.0,16.0,1.0,3.0,14.0,1.0,2.0,12.0,1.0,1.0,10.0,0.0,0.0
18,2026-06-18 15:23:33,12.5,1,1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,1.0,3.0,14.0,1.0,2.0,12.0,1.0,1.0
16,2026-06-18 15:24:33,-11.11,-1,-1.0,18.0,1.0,1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,1.0,3.0,14.0,1.0,2.0
18,2026-06-18 15:25:33,12.5,1,1.0,16.0,-1.0,-1.0,18.0,1.0,1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,1.0,3.0
19,2026-06-18 15:26:33,5.56,1,2.0,18.0,1.0,1.0,16.0,-1.0,-1.0,18.0,1.0,1.0,16.0,0.0,0.0,16.0,0.0,0.0
17,2026-06-18 15:27:33,-10.53,-1,-1.0,19.0,1.0,2.0,18.0,1.0,1.0,16.0,-1.0,-1.0,18.0,1.0,1.0,16.0,0.0,0.0
15,2026-06-18 15:28:33,-11.76,-1,-2.0,17.0,-1.0,-1.0,19.0,1.0,2.0,18.0,1.0,1.0,16.0,-1.0,-1.0,18.0,1.0,1.0
15,2026-06-18 15:29:33,0.0,0,0.0,15.0,-1.0,-2.0,17.0,-1.0,-1.0,19.0,1.0,2.0,18.0,1.0,1.0,16.0,-1.0,-1.0
13,2026-06-18 15:30:33,-13.33,-1,-1.0,15.0,0.0,0.0,15.0,-1.0,-2.0,17.0,-1.0,-1.0,19.0,1.0,2.0,18.0,1.0,1.0
11,2026-06-18 15:31:33,-15.38,-1,-2.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,-1.0,-2.0,17.0,-1.0,-1.0,19.0,1.0,2.0
11,2026-06-18 15:32:33,0.0,0,0.0,11.0,-1.0,-2.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,-1.0,-2.0,17.0,-1.0,-1.0
12,2026-06-18 15:33:33,9.09,1,1.0,11.0,0.0,0.0,11.0,-1.0,-2.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,-1.0,-2.0
13,2026-06-18 15:34:33,8.33,1,2.0,12.0,1.0,1.0,11.0,0.0,0.0,11.0,-1.0,-2.0,13.0,-1.0,-1.0,15.0,0.0,0.0
11,2026-06-18 15:35:33,-15.38,-1,-1.0,13.0,1.0,2.0,12.0,1.0,1.0,11.0,0.0,0.0,11.0,-1.0,-2.0,13.0,-1.0,-1.0
11,2026-06-18 15:36:33,0.0,0,0.0,11.0,-1.0,-1.0,13.0,1.0,2.0,12.0,1.0,1.0,11.0,0.0,0.0,11.0,-1.0,-2.0
11,2026-06-18 15:37:33,0.0,0,0.0,11.0,0.0,0.0,11.0,-1.0,-1.0,13.0,1.0,2.0,12.0,1.0,1.0,11.0,0.0,0.0
11,2026-06-18 15:38:33,0.0,0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,-1.0,-1.0,13.0,1.0,2.0,12.0,1.0,1.0
10,2026-06-18 15:43:33,-9.09,-1,-1.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,-1.0,-1.0,13.0,1.0,2.0
10,2026-06-18 15:44:33,0.0,0,0.0,10.0,-1.0,-1.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,-1.0,-1.0
11,2026-06-18 15:45:33,10.0,1,1.0,10.0,0.0,0.0,10.0,-1.0,-1.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0
11,2026-06-18 15:46:33,0.0,0,0.0,11.0,1.0,1.0,10.0,0.0,0.0,10.0,-1.0,-1.0,11.0,0.0,0.0,11.0,0.0,0.0
13,2026-06-18 15:47:33,18.18,1,1.0,11.0,0.0,0.0,11.0,1.0,1.0,10.0,0.0,0.0,10.0,-1.0,-1.0,11.0,0.0,0.0
13,2026-06-18 15:48:33,0.0,0,0.0,13.0,1.0,1.0,11.0,0.0,0.0,11.0,1.0,1.0,10.0,0.0,0.0,10.0,-1.0,-1.0
15,2026-06-18 15:49:33,15.38,1,1.0,13.0,0.0,0.0,13.0,1.0,1.0,11.0,0.0,0.0,11.0,1.0,1.0,10.0,0.0,0.0
15,2026-06-18 15:50:33,0.0,0,0.0,15.0,1.0,1.0,13.0,0.0,0.0,13.0,1.0,1.0,11.0,0.0,0.0,11.0,1.0,1.0
13,2026-06-18 15:51:33,-13.33,-1,-1.0,15.0,0.0,0.0,15.0,1.0,1.0,13.0,0.0,0.0,13.0,1.0,1.0,11.0,0.0,0.0
12,2026-06-18 15:52:33,-7.69,-1,-2.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,1.0,1.0,13.0,0.0,0.0,13.0,1.0,1.0
12,2026-06-18 15:53:33,0.0,0,0.0,12.0,-1.0,-2.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,1.0,1.0,13.0,0.0,0.0
14,2026-06-18 15:54:33,16.67,1,1.0,12.0,0.0,0.0,12.0,-1.0,-2.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,1.0,1.0
13,2026-06-18 15:55:33,-7.14,-1,-1.0,14.0,1.0,1.0,12.0,0.0,0.0,12.0,-1.0,-2.0,13.0,-1.0,-1.0,15.0,0.0,0.0
11,2026-06-18 15:56:33,-15.38,-1,-2.0,13.0,-1.0,-1.0,14.0,1.0,1.0,12.0,0.0,0.0,12.0,-1.0,-2.0,13.0,-1.0,-1.0
11,2026-06-18 15:57:33,0.0,0,0.0,11.0,-1.0,-2.0,13.0,-1.0,-1.0,14.0,1.0,1.0,12.0,0.0,0.0,12.0,-1.0,-2.0
11,2026-06-18 15:58:33,0.0,0,0.0,11.0,0.0,0.0,11.0,-1.0,-2.0,13.0,-1.0,-1.0,14.0,1.0,1.0,12.0,0.0,0.0
10,2026-06-18 16:01:33,-9.09,-1,-1.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,-1.0,-2.0,13.0,-1.0,-1.0,14.0,1.0,1.0
12,2026-06-18 16:02:33,20.0,1,1.0,10.0,-1.0,-1.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,-1.0,-2.0,13.0,-1.0,-1.0
14,2026-06-18 16:03:33,16.67,1,2.0,12.0,1.0,1.0,10.0,-1.0,-1.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,-1.0,-2.0
13,2026-06-18 16:04:33,-7.14,-1,-1.0,14.0,1.0,2.0,12.0,1.0,1.0,10.0,-1.0,-1.0,11.0,0.0,0.0,11.0,0.0,0.0
15,2026-06-18 16:05:33,15.38,1,1.0,13.0,-1.0,-1.0,14.0,1.0,2.0,12.0,1.0,1.0,10.0,-1.0,-1.0,11.0,0.0,0.0
15,2026-06-18 16:06:33,0.0,0,0.0,15.0,1.0,1.0,13.0,-1.0,-1.0,14.0,1.0,2.0,12.0,1.0,1.0,10.0,-1.0,-1.0
17,2026-06-18 16:07:33,13.33,1,1.0,15.0,0.0,0.0,15.0,1.0,1.0,13.0,-1.0,-1.0,14.0,1.0,2.0,12.0,1.0,1.0
18,2026-06-18 16:08:33,5.88,1,2.0,17.0,1.0,1.0,15.0,0.0,0.0,15.0,1.0,1.0,13.0,-1.0,-1.0,14.0,1.0,2.0
16,2026-06-18 16:09:33,-11.11,-1,-1.0,18.0,1.0,2.0,17.0,1.0,1.0,15.0,0.0,0.0,15.0,1.0,1.0,13.0,-1.0,-1.0
16,2026-06-18 16:10:33,0.0,0,0.0,16.0,-1.0,-1.0,18.0,1.0,2.0,17.0,1.0,1.0,15.0,0.0,0.0,15.0,1.0,1.0
15,2026-06-18 16:11:33,-6.25,-1,-1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,18.0,1.0,2.0,17.0,1.0,1.0,15.0,0.0,0.0
13,2026-06-18 16:12:33,-13.33,-1,-2.0,15.0,-1.0,-1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,18.0,1.0,2.0,17.0,1.0,1.0
14,2026-06-18 16:13:33,7.69,1,1.0,13.0,-1.0,-2.0,15.0,-1.0,-1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,18.0,1.0,2.0
13,2026-06-18 16:14:33,-7.14,-1,-1.0,14.0,1.0,1.0,13.0,-1.0,-2.0,15.0,-1.0,-1.0,16.0,0.0,0.0,16.0,-1.0,-1.0
12,2026-06-18 16:15:33,-7.69,-1,-2.0,13.0,-1.0,-1.0,14.0,1.0,1.0,13.0,-1.0,-2.0,15.0,-1.0,-1.0,16.0,0.0,0.0
12,2026-06-18 16:16:33,0.0,0,0.0,12.0,-1.0,-2.0,13.0,-1.0,-1.0,14.0,1.0,1.0,13.0,-1.0,-2.0,15.0,-1.0,-1.0
12,2026-06-18 16:17:33,0.0,0,0.0,12.0,0.0,0.0,12.0,-1.0,-2.0,13.0,-1.0,-1.0,14.0,1.0,1.0,13.0,-1.0,-2.0
10,2026-06-18 16:18:33,-16.67,-1,-1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,-1.0,-2.0,13.0,-1.0,-1.0,14.0,1.0,1.0
10,2026-06-18 16:19:33,0.0,0,0.0,10.0,-1.0,-1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,-1.0,-2.0,13.0,-1.0,-1.0
11,2026-06-18 16:20:33,10.0,1,1.0,10.0,0.0,0.0,10.0,-1.0,-1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,-1.0,-2.0
13,2026-06-18 16:21:33,18.18,1,2.0,11.0,1.0,1.0,10.0,0.0,0.0,10.0,-1.0,-1.0,12.0,0.0,0.0,12.0,0.0,0.0
14,2026-06-18 16:22:33,7.69,1,3.0,13.0,1.0,2.0,11.0,1.0,1.0,10.0,0.0,0.0,10.0,-1.0,-1.0,12.0,0.0,0.0
15,2026-06-18 16:23:33,7.14,1,4.0,14.0,1.0,3.0,13.0,1.0,2.0,11.0,1.0,1.0,10.0,0.0,0.0,10.0,-1.0,-1.0
14,2026-06-18 16:24:33,-6.67,-1,-1.0,15.0,1.0,4.0,14.0,1.0,3.0,13.0,1.0,2.0,11.0,1.0,1.0,10.0,0.0,0.0
12,2026-06-18 16:25:33,-14.29,-1,-2.0,14.0,-1.0,-1.0,15.0,1.0,4.0,14.0,1.0,3.0,13.0,1.0,2.0,11.0,1.0,1.0
14,2026-06-18 16:26:33,16.67,1,1.0,12.0,-1.0,-2.0,14.0,-1.0,-1.0,15.0,1.0,4.0,14.0,1.0,3.0,13.0,1.0,2.0
14,2026-06-18 16:27:33,0.0,0,0.0,14.0,1.0,1.0,12.0,-1.0,-2.0,14.0,-1.0,-1.0,15.0,1.0,4.0,14.0,1.0,3.0
14,2026-06-18 16:28:33,0.0,0,0.0,14.0,0.0,0.0,14.0,1.0,1.0,12.0,-1.0,-2.0,14.0,-1.0,-1.0,15.0,1.0,4.0
15,2026-06-18 16:29:33,7.14,1,1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,1.0,1.0,12.0,-1.0,-2.0,14.0,-1.0,-1.0
15,2026-06-18 16:30:33,0.0,0,0.0,15.0,1.0,1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,1.0,1.0,12.0,-1.0,-2.0
17,2026-06-18 16:31:33,13.33,1,1.0,15.0,0.0,0.0,15.0,1.0,1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,1.0,1.0
15,2026-06-18 16:32:33,-11.76,-1,-1.0,17.0,1.0,1.0,15.0,0.0,0.0,15.0,1.0,1.0,14.0,0.0,0.0,14.0,0.0,0.0
16,2026-06-18 16:33:33,6.67,1,1.0,15.0,-1.0,-1.0,17.0,1.0,1.0,15.0,0.0,0.0,15.0,1.0,1.0,14.0,0.0,0.0
16,2026-06-18 16:34:33,0.0,0,0.0,16.0,1.0,1.0,15.0,-1.0,-1.0,17.0,1.0,1.0,15.0,0.0,0.0,15.0,1.0,1.0
16,2026-06-18 16:35:33,0.0,0,0.0,16.0,0.0,0.0,16.0,1.0,1.0,15.0,-1.0,-1.0,17.0,1.0,1.0,15.0,0.0,0.0
15,2026-06-18 16:36:33,-6.25,-1,-1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,1.0,1.0,15.0,-1.0,-1.0,17.0,1.0,1.0
17,2026-06-18 16:37:33,13.33,1,1.0,15.0,-1.0,-1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,1.0,1.0,15.0,-1.0,-1.0
16,2026-06-18 16:38:33,-5.88,-1,-1.0,17.0,1.0,1.0,15.0,-1.0,-1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,1.0,1.0
16,2026-06-18 16:39:33,0.0,0,0.0,16.0,-1.0,-1.0,17.0,1.0,1.0,15.0,-1.0,-1.0,16.0,0.0,0.0,16.0,0.0,0.0
18,2026-06-18 16:40:33,12.5,1,1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,17.0,1.0,1.0,15.0,-1.0,-1.0,16.0,0.0,0.0
18,2026-06-18 16:41:33,0.0,0,0.0,18.0,1.0,1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,17.0,1.0,1.0,15.0,-1.0,-1.0
16,2026-06-18 16:42:33,-11.11,-1,-1.0,18.0,0.0,0.0,18.0,1.0,1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,17.0,1.0,1.0
16,2026-06-18 16:43:33,0.0,0,0.0,16.0,-1.0,-1.0,18.0,0.0,0.0,18.0,1.0,1.0,16.0,0.0,0.0,16.0,-1.0,-1.0
16,2026-06-18 16:44:33,0.0,0,0.0,16.0,0.0,0.0,16.0,-1.0,-1.0,18.0,0.0,0.0,18.0,1.0,1.0,16.0,0.0,0.0
15,2026-06-18 16:45:33,-6.25,-1,-1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,-1.0,-1.0,18.0,0.0,0.0,18.0,1.0,1.0
17,2026-06-18 16:46:33,13.33,1,1.0,15.0,-1.0,-1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,-1.0,-1.0,18.0,0.0,0.0
15,2026-06-18 16:47:33,-11.76,-1,-1.0,17.0,1.0,1.0,15.0,-1.0,-1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,-1.0,-1.0
17,2026-06-18 16:48:33,13.33,1,1.0,15.0,-1.0,-1.0,17.0,1.0,1.0,15.0,-1.0,-1.0,16.0,0.0,0.0,16.0,0.0,0.0
15,2026-06-18 16:49:33,-11.76,-1,-1.0,17.0,1.0,1.0,15.0,-1.0,-1.0,17.0,1.0,1.0,15.0,-1.0,-1.0,16.0,0.0,0.0
15,2026-06-18 16:50:33,0.0,0,0.0,15.0,-1.0,-1.0,17.0,1.0,1.0,15.0,-1.0,-1.0,17.0,1.0,1.0,15.0,-1.0,-1.0
13,2026-06-18 16:51:33,-13.33,-1,-1.0,15.0,0.0,0.0,15.0,-1.0,-1.0,17.0,1.0,1.0,15.0,-1.0,-1.0,17.0,1.0,1.0
12,2026-06-18 16:52:33,-7.69,-1,-2.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,-1.0,-1.0,17.0,1.0,1.0,15.0,-1.0,-1.0
14,2026-06-18 16:53:33,16.67,1,1.0,12.0,-1.0,-2.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,-1.0,-1.0,17.0,1.0,1.0
15,2026-06-18 16:54:33,7.14,1,2.0,14.0,1.0,1.0,12.0,-1.0,-2.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,-1.0,-1.0
15,2026-06-18 16:55:33,0.0,0,0.0,15.0,1.0,2.0,14.0,1.0,1.0,12.0,-1.0,-2.0,13.0,-1.0,-1.0,15.0,0.0,0.0
16,2026-06-18 16:56:33,6.67,1,1.0,15.0,0.0,0.0,15.0,1.0,2.0,14.0,1.0,1.0,12.0,-1.0,-2.0,13.0,-1.0,-1.0
16,2026-06-18 16:57:33,0.0,0,0.0,16.0,1.0,1.0,15.0,0.0,0.0,15.0,1.0,2.0,14.0,1.0,1.0,12.0,-1.0,-2.0
18,2026-06-18 16:58:33,12.5,1,1.0,16.0,0.0,0.0,16.0,1.0,1.0,15.0,0.0,0.0,15.0,1.0,2.0,14.0,1.0,1.0
18,2026-06-18 16:59:33,0.0,0,0.0,18.0,1.0,1.0,16.0,0.0,0.0,16.0,1.0,1.0,15.0,0.0,0.0,15.0,1.0,2.0
17,2026-06-18 17:00:33,-5.56,-1,-1.0,18.0,0.0,0.0,18.0,1.0,1.0,16.0,0.0,0.0,16.0,1.0,1.0,15.0,0.0,0.0
18,2026-06-18 17:01:33,5.88,1,1.0,17.0,-1.0,-1.0,18.0,0.0,0.0,18.0,1.0,1.0,16.0,0.0,0.0,16.0,1.0,1.0
20,2026-06-18 17:02:33,11.11,1,2.0,18.0,1.0,1.0,17.0,-1.0,-1.0,18.0,0.0,0.0,18.0,1.0,1.0,16.0,0.0,0.0
19,2026-06-18 17:03:33,-5.0,-1,-1.0,20.0,1.0,2.0,18.0,1.0,1.0,17.0,-1.0,-1.0,18.0,0.0,0.0,18.0,1.0,1.0
17,2026-06-18 17:04:33,-10.53,-1,-2.0,19.0,-1.0,-1.0,20.0,1.0,2.0,18.0,1.0,1.0,17.0,-1.0,-1.0,18.0,0.0,0.0
15,2026-06-18 17:05:33,-11.76,-1,-3.0,17.0,-1.0,-2.0,19.0,-1.0,-1.0,20.0,1.0,2.0,18.0,1.0,1.0,17.0,-1.0,-1.0
13,2026-06-18 17:06:33,-13.33,-1,-4.0,15.0,-1.0,-3.0,17.0,-1.0,-2.0,19.0,-1.0,-1.0,20.0,1.0,2.0,18.0,1.0,1.0
14,2026-06-18 17:07:33,7.69,1,1.0,13.0,-1.0,-4.0,15.0,-1.0,-3.0,17.0,-1.0,-2.0,19.0,-1.0,-1.0,20.0,1.0,2.0
12,2026-06-18 17:08:33,-14.29,-1,-1.0,14.0,1.0,1.0,13.0,-1.0,-4.0,15.0,-1.0,-3.0,17.0,-1.0,-2.0,19.0,-1.0,-1.0
11,2026-06-18 17:09:33,-8.33,-1,-2.0,12.0,-1.0,-1.0,14.0,1.0,1.0,13.0,-1.0,-4.0,15.0,-1.0,-3.0,17.0,-1.0,-2.0
11,2026-06-18 17:10:33,0.0,0,0.0,11.0,-1.0,-2.0,12.0,-1.0,-1.0,14.0,1.0,1.0,13.0,-1.0,-4.0,15.0,-1.0,-3.0
11,2026-06-18 17:11:33,0.0,0,0.0,11.0,0.0,0.0,11.0,-1.0,-2.0,12.0,-1.0,-1.0,14.0,1.0,1.0,13.0,-1.0,-4.0
11,2026-06-18 17:12:33,0.0,0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,-1.0,-2.0,12.0,-1.0,-1.0,14.0,1.0,1.0
11,2026-06-18 17:13:33,0.0,0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,-1.0,-2.0,12.0,-1.0,-1.0
10,2026-06-18 17:14:33,-9.09,-1,-1.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,-1.0,-2.0
11,2026-06-18 17:15:33,10.0,1,1.0,10.0,-1.0,-1.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0
11,2026-06-18 17:16:33,0.0,0,0.0,11.0,1.0,1.0,10.0,-1.0,-1.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0
